Region,Virus,WeekNumber,Week-end-date,tests,detections,positivity
Territories,HCoV,4,2024-01-27,N/A,N/A,N/A
Territories,HCoV,5,2024-02-03,N/A,N/A,N/A
Territories,HCoV,6,2024-02-10,N/A,N/A,N/A
Territories,HCoV,7,2024-02-17,N/A,N/A,N/A
Territories,HCoV,8,2024-02-24,N/A,N/A,N/A
Territories,HCoV,9,2024-03-02,N/A,N/A,N/A
Territories,HCoV,10,2024-03-09,N/A,N/A,N/A
Territories,HCoV,11,2024-03-16,N/A,N/A,N/A
Territories,HCoV,12,2024-03-23,N/A,N/A,N/A
Territories,HCoV,13,2024-03-30,N/A,N/A,N/A
Territories,HCoV,14,2024-04-06,N/A,N/A,N/A
Territories,HCoV,15,2024-04-13,N/A,N/A,N/A
Territories,HCoV,16,2024-04-20,N/A,N/A,N/A
Territories,HCoV,17,2024-04-27,N/A,N/A,N/A
Territories,HCoV,18,2024-05-04,N/A,N/A,N/A
Territories,HCoV,19,2024-05-11,N/A,N/A,N/A
Territories,HCoV,20,2024-05-18,N/A,N/A,N/A
Territories,HCoV,21,2024-05-25,N/A,N/A,N/A
Territories,HCoV,22,2024-06-01,N/A,N/A,N/A
Territories,HCoV,23,2024-06-08,N/A,N/A,N/A
Territories,HCoV,24,2024-06-15,N/A,N/A,N/A
Territories,HCoV,25,2024-06-22,N/A,N/A,N/A
Territories,HCoV,26,2024-06-29,N/A,N/A,N/A
Territories,HCoV,27,2024-07-06,N/A,N/A,N/A
Territories,HCoV,28,2024-07-13,N/A,N/A,N/A
Territories,HCoV,29,2024-07-20,N/A,N/A,N/A
Territories,HCoV,30,2024-07-27,N/A,N/A,N/A
Territories,HCoV,31,2024-08-03,N/A,N/A,N/A
Territories,HCoV,32,2024-08-10,N/A,N/A,N/A
Territories,HCoV,33,2024-08-17,N/A,N/A,N/A
Territories,HCoV,34,2024-08-24,N/A,N/A,N/A
